1,"Govt Girls Post GraduateCollage,Haripur. (Male)",,,Moh: Babu,026050101,,252,0,252,,,
132,"Govt High School,Kailag (Female).",Kailag,026010807,,,,0,264,264,,,
"",,Kailag,026010808,,,,0,135,135,,,
"",,Kailag,026010814,,,,0,560,560,,,
"",Total:,,,,,,0,959,959,0,3,3
133,Govt Primary School Kailag,Kailag,026010809,,,,412,346,758,,,
"",,Kailag,026010815,,,,224,165,389,,,
"",Total:,,,,,,636,511,1147,2,2,4
134,"Govt Primary School,Qazi Maira",Qazi Maira,026010810,,,,404,305,709,,,
"",Total:,,,,,,404,305,709,1,1,2
135,"Govt Middle School, Chitti Dhaki",Chetti Dhaki,026010811,,,,759,575,1334,,,
Total:,,,,,,759,575,1334,2,2,4,
"Govt Girls Primary School, Toru Dhoke.",Toru Dhoke,026010806,,,,666,498,1164,,,,
"",Total:,,,,,,666,498,1164,2,2,4
137,"Govt Girls Primary Schiool, Dobandi",Dobandi,026010805,,,,623,442,1065,,,
"",Total:,,,,,,623,442,1065,2,2,4
138,"Govt High School, Kholian Bala(Male)",Kholian Bala,026010801,,,,550,0,550,,,
"",,Kholian Bala,026010802,,,,338,0,338,,,
"",,Kholian Bala,026010812,,,,436,0,436,,,
"",Total:,,,,,,1324,0,1324,4,0,4
139,"Govt Girls High School, KholianBala(Female)",Kholian Bala,026010801,,,,0,423,423,,,
"",,Kholian Bala,026010802,,,,0,256,256,,,
"",,Kholian Bala,026010812,,,,0,331,331,,,
"",Total:,,,,,,0,1010,1010,0,4,4
140,"Govt Primary School, Kholian Bala.(Male)",Kholian Bala,026010803,,,,720,0,720,,,
"",,Kholian Bala,026010813,,,,558,0,558,,,
"",Total:,,,,,,1278,0,1278,4,0,4
141,"Govt Girls Primary School Kholian Bala(Female)",Kholian Bala,026010803,,,,0,564,564,,,
"",,Kholian Bala,026010813,,,,0,457,457,,,
"",Total:,,,,,,0,1021,1021,0,3,3
142,"Govt Primary School, Chach Maira.",Kholian Bala,026010804,,,,660,482,1142,,,
"",Total:,,,,,,660,482,1142,2,2,4
143,"Govt Primary School, Dureshkheil.",Dureshkheil,026010910,,,,472,440,912,,,
"",Dureshkheil,026010911,,,,245,213,458,,,,
Total:,,,,,,717,653,1370,2,2,4,
144,"Govt Primary School,Phula Gali.",Phula Gali,026010912,,,,361,341,702,,,
"",,Phula Gali,026010913,,,,444,299,743,,,
"",Total:,,,,,,805,640,1445,2,2,4
145,"Govt Girls Primary School, Ghari Sarianat Bajwala.",Bajwala,026010914,,,,340,258,598,,,
"",,Bajwala,026010915,,,,232,161,393,,,
"",Total:,,,,,,572,419,991,2,2,4
146,"Govt Middle School, Ghari Seerian.",Ghari Seerian,026010908,,,,213,161,374,,,
"",,Ghari Seerian,026010909,,,,687,503,1190,,,
"",Total:,,,,,,900,664,1564,2,2,4
147,"Govt Girls Primary School, Bandi SherKhan.",Bandi Sher Khan,026010901,,,,503,419,922,,,
"",,Bandi Sher Khan,026010902,,,,130,102,232,,,
"",Total:,,,,,,633,521,1154,2,2,4
148,"Govt Primary School, Barthal.",Barthal,026010903,,,,358,265,623,,,
"",Total:,,,,,,358,265,623,1,1,2
149,"Govt Primary School, Bhutri (Male)",Bhutri,026010904,,,,320,0,320,,,
"",Bhutri,026010905,,,,247,0,247,,,,
"",Bhutri,026010906,,,,105,0,105,,,,
"",Bhutri,026010907,,,,172,0,172,,,,
Total:,,,,,,844,0,844,3,0,3,
Govt Grils Primary School Bhutri (Femle),Bhutri,026010904,,,,0,220,220,,,,
"",Bhutri,026010905,,,,0,152,152,,,,
"",Bhutri,026010906,,,,0,91,91,,,,
"",,Bhutri,026010907,,,,0,135,135,,,
"",Total:,,,,,,0,598,598,0,2,2
151,"Govt Middle School, Doyan Khushki.",Doyan Khushki,026011104,,,,303,271,574,,,
"",,Doyan Khushki,026011105,,,,422,387,809,,,
"",Total:,,,,,,725,658,1383,2,2,4
152,"Govt Middle School, Chechian.",Chechian,026011106,,,,281,231,512,,,
"",,Chechian,026011107,,,,107,92,199,,,
"",,Chechian,026011108,,,,306,245,551,,,
"",Total:,,,,,,694,568,1262,2,2,4
153,"Govt Girls Primary School, Sangian.",Chechian,026011109,,,,180,139,319,,,
"",Total:,,,,,,180,139,319,1,1,2
154,"Govt English Medium Primary School,Galham.",Galham,026011110,,,,383,347,730,,,
"",,Galham,026011111,,,,378,293,671,,,
"",Total:,,,,,,761,640,1401,2,2,4
155,"Govt Girls High School, Pind KamalKhan. (Male)",Pind Kamal Khan,026011115,,,,384,0,384,,,
"",,Pind Kamal Khan,026011116,,,,647,0,647,,,
"",Total:,,,,,,1031,0,1031,3,0,3
156,"Govt Girls High School, Pind KamalKhan.(Female)",Pind Kamal Khan,026011115,,,,0,297,297,,,
"",Pind Kamal Khan,026011116,,,,0,594,594,,,,
Total:,,,,,,0,891,891,0,3,3,
"Govt Primary School, Bandi Seeraan.",Bandi Seeraan,026011101,,,,529,464,993,,,,
"",Total:,,,,,,529,464,993,2,1,3
158,"Govt Girls Primary School, BandiSeeraan.",Bandi Seeraan,026011102,,,,431,337,768,,,
"",,Bandi Seeraan,026011103,,,,366,294,660,,,
"",Total:,,,,,,797,631,1428,2,2,4
159,"Govt Primary School, Rarra.",Thala,026011112,,,,264,223,487,,,
"",,Rarra,026011114,,,,298,227,525,,,
"",Total:-,,,,,,562,450,1012,2,1,3
160,Govt:Middle School Kahal Bala,Thipra,026011113,,,,303,274,577,,,
"",Total:,,,,,,303,274,577,1,1,2
161,"Govt Primary School, Mang. (Male)",Mang,026011201,,,,904,0,904,,,
"",,Mang,026011213,,,,243,0,243,,,
"",Total:,,,,,,1147,0,1147,4,0,4
162,"Govt Girls High School, Mang. (Female)",Mang,026011201,,,,0,837,837,,,
"",,Mang,026011213,,,,0,200,200,,,
"",Total:,,,,,,0,1037,1037,0,3,3
163,"Govt Primary School,Kali Tarar SharkiBala.",Kali Tarar Utli,026011205,,,,245,218,463,,,
"",Total:,,,,,,245,218,463,1,1,2
164,"Govt High School, Sirya.(Male)",Sirya,026011208,,,,539,0,539,,,
"",Sirya,026011209,,,,413,0,413,,,,
Total:,,,,,,952,0,952,3,0,3,
"Govt High School, Sirya.(Male)",Sirya,026011211,,,,447,0,447,,,,
"",Sirya,026011212,,,,369,0,369,,,,
"",Total:,,,,,,816,0,816,3,0,3
166,"Govt Girls Primary School, Sirya.(Female)",Sirya,026011208,,,,0,472,472,,,
"",,Sirya,026011209,,,,0,358,358,,,
"",,Sirya,026011211,,,,0,384,384,,,
"",,Sirya,026011212,,,,0,335,335,,,
"",Total:,,,,,,0,1549,1549,0,4,4
167,"Govt Primary School, Rajpur.",Bandi Sirya,026011204,,,,257,200,457,,,
"",,Sirya,026011210,,,,222,170,392,,,
"",,Bandi Sirya,026011214,,,,361,297,658,,,
"",Total:,,,,,,840,667,1507,2,2,4
168,"Govt Primary School, Jumaabad.",Sirya,026011207,,,,418,294,712,,,
"",Total:,,,,,,418,294,712,1,1,2
169,"Govt Primary School, Khidu Pinju.",Islampur,026011202,,,,650,547,1197,,,
"",Total:,,,,,,650,547,1197,2,1,3
170,"Govt Primary School, Kali Tarar Gharbi.",Kali Tarar Tarli,026011203,,,,358,309,667,,,
"",Total:,,,,,,358,309,667,1,1,2
171,"Govt Primary School, Bandi Gullu.",Bandi Gullu,026011206,,,,523,419,942,,,
"",,Bandi Gullu,026011215,,,,439,351,790,,,
"",Total:,,,,,,962,770,1732,2,2,4
172,"Govt Girls Higher Secondary School, KotNajibullah.",Moh: Katha/Khand,q 026011303,,,,155,150,305,,,
"",Moh: Bazar/Patwar,Kh0a2n6a0.11306,,,,298,285,583,,,,
"",Moh: Patwar Khan,.026011314,,,,195,176,371,,,,
Total:,,,,,,648,611,1259,2,2,4,
173,"Govt  Higher Secondary School, KotNajibullah (Male).",Moh: Saeedabad,026011310,,,,612,0,612,,,
"",,Moh: Perwaizabad,026011311,,,,215,0,215,,,
"",,Moh: Saeedabad,026011320,,,,400,0,400,,,
"",Total:,,,,,,1227,0,1227,4,0,4
174,"Govt  Higher Secondary School, KotNajibullah (Female).",Moh: Saeedabad,026011310,,,,0,608,608,,,
"",,Moh: Perwaizabad,026011311,,,,0,166,166,,,
"",,Moh: Saeedabad,026011320,,,,0,336,336,,,
"",Total:,,,,,,0,1110,1110,4,0,4
175,"Govt Girls Higher Secondary School, KotNajibullah (Male).",Moh: Khandaq,026011315,,,,550,0,550,,,
"",,Moh: Katha,026011316,,,,538,0,538,,,
"",Total:,,,,,,1088,0,1088,3,0,3
176,"Govt Girls Higher Secondary School, KotNajibullah (Female).",Moh: Khandaq,026011315,,,,0,481,481,,,
"",Moh: Katha,026011316,,,,0,506,506,,,,
Total:,,,,,,0,987,987,0,3,3,
"Govt Primary School No.2, KotNajibullah (Male).",Moh: Muqadman,026011301,,,,453,0,453,,,,
"",Moh: Muqadman,026011302,,,,193,0,193,,,,
"",Moh: Kasran/Phula,026011305,,,,354,0,354,,,,
"",Moh: Nawababad,026011313,,,,132,0,132,,,,
"",Moh: Nawababad,026011326,,,,41,0,41,,,,
"",Moh: Nawababad,026011327,,,,200,0,200,,,,
"",Total:,,,,,,1373,0,1373,4,0,4
178,"Govt Girls Primary School No.2, KotNajibullah (Female).",Moh: Muqadman,026011301,,,,0,377,377,,,
"",,Moh: Muqadman,026011302,,,,0,166,166,,,
"",,Moh: Kasran/Phula,026011305,,,,0,307,307,,,
"",,Moh: Nawababad,026011313,,,,0,313,313,,,
"",,Moh: Nawababad,026011326,,,,0,34,34,,,
"",,Moh: Nawababad,026011327,,,,0,148,148,,,
"",Total:,,,,,,0,1345,1345,0,4,4
179,"Govt Primary School No.1, KotNajibullah (Male).",Moh: Thala,026011304,,,,316,0,316,,,
"",,Moh: Tarkhana,026011307,,,,677,0,677,,,
"",Total:,,,,,,993,0,993,3,0,3
180,"Govt Primary School No.1, KotNajibullah (Male).",Moh: Bandi,026011308,,,,333,0,333,,,
"",,Moh: Takya Bandi,026011309,,,,349,0,349,,,
"",,,,,,,682,0,682,2,0,2
181,"Govt  Girls Primary School No.1, KotNajibullah (Female).",Moh: Thala,026011304,,,,0,292,292,,,
"",,Moh: Tarkhana,026011307,,,,0,608,608,,,
"",Total:,,,,,,0,900,900,0,3,3
182,"Govt  Girls Primary School No.1, KotNajibullah (Female).",Moh: Bandi,026011308,,,,0,316,316,,,
"",Moh: Takya Bandi,026011309,,,,0,344,344,,,,
Total:,,,,,,0,660,660,0,2,2,
183,"Govt Primary School, Kamala.  (Male)",Ganja Kamala,026011318,,,,242,0,242,,,
"",,Ganja Kamala,026011319,,,,834,0,834,,,
"",Total:,,,,,,1076,0,1076,3,0,3
184,"Govt Primary School, Gunga  (Female)",Ganja Kamala,026011318,,,,0,160,160,,,
"",,Ganja Kamala,026011319,,,,0,734,734,,,
"",Total:,,,,,,0,894,894,0,3,3
185,"Worker Welfare Board School, LabourColony (Male)",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l1o2ny,,,,217,0,217,,,
"",,Moh: Sadiq Abad,026011317,,,,115,0,115,,,
"",,Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o1ny,,,,117,0,117,,,
"",,Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o2ny,,,,597,0,597,,,
"",,Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o3ny,,,,43,0,43,,,
"",,Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o4ny,,,,58,0,58,,,
"",,Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o5ny,,,,81,0,81,,,
"",Total:,,,,,,1228,0,1228,4,0,4
186,"Worker Welfare Board School, LabourColony (Female)",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l1o2ny,,,,0,178,178,,,
"",Moh: Sadiq Abad,026011317,,,,0,79,79,,,,
"",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o1ny,,,,0,39,39,,,,
"",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o2ny,,,,0,467,467,,,,
"",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o3ny,,,,0,28,28,,,,
"",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o4ny,,,,0,46,46,,,,
"",Moh: Sheni Maira/,a0b2o6u0r 1C1o3l2o5ny,,,,0,117,117,,,,
Total:,,,,,,0,954,954,0,3,3,
187,"Govt Girls Primary School, Nazimabad.",Sarai Gadai,026011501,,,,509,369,878,,,
"",Total:,,,,,,509,369,878,1,1,2
188,"Govt High School, Sarai Gadai.",Sarai Gadai,026011502,,,,653,585,1238,,,
"",Total:,,,,,,653,585,1238,2,1,3
189,"Govt Girls Primary School, Sarai Gadai.",Sarai Gadai,026011503,,,,599,503,1102,,,
"",Total:,,,,,,599,503,1102,2,1,3
190,"Govt Higher Secondary School, Dingi.(Male)",Dingi,026021203,,,,709,0,709,,,
"",,Jhaar,026021207,,,,223,0,223,,,
"",Total:,,,,,,932,0,932,3,0,3
191,"Govt Higher Secondary School, Dingi.(Male)",Dingi,026021204,,,,864,0,864,,,
"",,Dingi,026021209,,,,135,0,135,,,
"",Total:,,,,,,999,0,999,3,0,3
192,"Basic Health Unit, Dingi. (Female)",Dingi,026021203,,,,0,567,567,,,
"",,Jhaar,026021207,,,,0,197,197,,,
"",Total:,,,,,,0,764,764,0,2,2
193,"Basic Health Unit, Dingi. (Female)",Dingi,026021204,,,,0,838,838,,,
"",Dingi,026021209,,,,0,70,70,,,,
Total:,,,,,,0,908,908,0,3,3,
"Govt Girls Primary School, Mottian.(Male)",Mottian,026021205,,,,791,0,791,,,,
"",Mottian,026021206,,,,231,0,231,,,,
"",Total:,,,,,,1022,0,1022,3,0,3
195,"Govt  Primary School, Mottian.(Female)",Mottian,026021205,,,,0,637,637,,,
"",,Mottian,026021206,,,,0,154,154,,,
"",Total:,,,,,,0,791,791,0,2,2
196,"Govt Girls Middle School, Dhedan. (Male)",Dhedan,026021201,,,,944,0,944,,,
"",,Dhedan,026021202,,,,433,0,433,,,
"",,Dhedan,026021208,,,,118,0,118,,,
"",Total:,,,,,,1495,0,1495,4,0,4
197,"Govt Girls Primary School, Dhedan.(Female)",Dhedan,026021201,,,,0,857,857,,,
"",,Dhedan,026021202,,,,0,345,345,,,
"",,Dhedan,026021208,,,,0,31,31,,,
"",Total:,,,,,,0,1233,1233,0,4,4
198,"Govt Girls High School, ChambaPind.(Female)",Chamba Pind,026021501,,,,0,760,760,,,
"",Total:,,,,,,0,760,760,2,0,2
199,"Govt Girls Primary School, ChambaPind. (Male)",Chamba Pind,026021501,,,,814,0,814,,,
"",Total:,,,,,,814,0,814,0,2,2
200,"Govt Primary School, Mohri Pir Bakhsh.",Mohri Pir Bakhsh,026021502,,,,498,430,928,,,
"",Total:,,,,,,498,430,928,1,1,2
201,"Govt Primary School, Ladha",Ladha,026011504,,,,594,548,1142,,,
Total:,,,,,,594,548,1142,2,1,3,
"Govt Primary School, Mohri Malya",Mohri Malya,026021503,,,,565,507,1072,,,,
Total:,,,,,,565,507,1072,2,1,3
1,"Govt High School, Ghazi.(Male)",,,Ghazi,027010104,,346,0,346,,,
"",,,Ghazi,027010105,,582,0,582,,,,
"",,,Ghazi,027010120,,457,0,457,,,,
"",,,Ghazi,027010121,,356,0,356,,,,
Total:,,,,,,1741,0,1741,4,0,4,
"Govt High School, Ghazi.(Female)",,,Ghazi,027010104,,0,281,281,,,,
"",,,Ghazi,027010105,,0,568,568,,,,
"",,,Ghazi,027010120,,0,387,387,,,,
"",,,Ghazi,027010121,,0,339,339,,,,
"",Total:,,,,,,0,1575,1575,0,4,4
3,"Govt Girls Zubaida Aman DegreeCollege, Ghazi.",,,Ghazi,027010106,,283,261,544,,,
"",,,,Ghazi,027010107,,362,293,655,,,
"",Total:,,,,,,645,554,1199,2,2,4
4,"Govt Girls Zubaida Aman DegreeCollege, Ghazi.",,,Ghazi,027010108,,442,401,843,,,
"",Total:,,,,,,442,401,843,1,1,2
5,"Govt Primary School, Khalo.(Male)",,,Khalo,027010101,,435,0,435,,,
"",,,Khalo,027010102,,531,0,531,,,,
"",,,Khalo,027010103,,179,0,179,,,,
"",,,Khalo,027010117,,17,0,17,,,,
"",,,Khalo,027010118,,185,0,185,,,,
"",,,Khalo,027010119,,73,0,73,,,,
Total:,,,,,,1420,0,1420,4,0,4,
"Govt Girls High School,Khalo.(Female)",,,Khalo,027010101,,0,435,435,,,,
"",,,Khalo,027010102,,0,506,506,,,,
"",,,Khalo,027010103,,0,198,198,,,,
"",,,Khalo,027010117,,0,13,13,,,,
"",,,Khalo,027010118,,0,136,136,,,,
"",,,,Khalo,027010119,,0,53,53,,,
"",Total:,,,,,,0,1341,1341,0,4,4
7,"Senior Model High School, SobraCity.",,,Sobra,027010112,,497,407,904,,,
"",,,,Sobra,027010113,,381,318,699,,,
"",Total:,,,,,,878,725,1603,2,2,4
8,"Wapda Degree Collage, Sobra City.(Male)",,,Sobra,027010114,,855,0,855,,,
"",,,,Sobra,027010115,,332,0,332,,,
"",,,,Sobra (PFL Colony),027010116,,148,0,148,,,
"",Total:,,,,,,1335,0,1335,4,0,4
9,"Wapda Degree Collage, Sobra City.(Female)",,,Sobra,027010114,,0,783,783,,,
"",,,,Sobra,027010115,,0,251,251,,,
"",,,,Sobra (PFL Colony),027010116,,0,135,135,,,
"",Total:,,,,,,0,1169,1169,0,4,4
10,"Govt Primary School, Barwasa.",,,Barwasa,027010109,,131,94,225,,,
"",,,Barwasa,027010110,,120,94,214,,,,
"",,,Barwasa,027010111,,226,223,449,,,,
Total:,,,,,,477,411,888,1,1,2,
"Govt Primary School, Qazipur. (Male)",Qazipur,027010201,,,,646,0,646,,,,
"",,Qazipur,027010202,,,,131,0,131,,,
"",,Qazipur,027010207,,,,295,0,295,,,
"",Total:,,,,,,1072,0,1072,3,0,3
12,"Govt Middle School, Qazipur.(Female)",Qazipur,027010201,,,,0,592,592,,,
"",,Qazipur,027010202,,,,0,98,98,,,
"",,Qazipur,027010207,,,,0,500,500,,,
"",Total:,,,,,,0,1190,1190,0,4,4
13,"Govt Primary School, Hassanpur.",Hassanpur,027010203,,,,349,199,548,,,
"",,Hassanpur,027010204,,,,390,296,686,,,
"",,Hassanpur,027010208,,,,212,203,415,,,
"",Total:,,,,,,951,698,1649,2,2,4
14,"Govt Primary School, Aldo Jabee.",Aldo Jabee,027010205,,,,412,306,718,,,
"",,Aldo Jabee,027010206,,,,337,246,583,,,
"",,Aldo Jabee,027010209,,,,215,145,360,,,
"",Total:,,,,,,964,697,1661,2,2,4
15,"Govt Girls Primary School, MianDheri.",Mian Dheri,027010301,,,,289,205,494,,,
"",Mian Dheri,027010303,,,,480,426,906,,,,
Total:,,,,,,769,631,1400,2,2,4,
16,"Govt Girls Primary School,  DheriNaqarchian.",Mian Dheri,027010302,,,,309,242,551,,,
"",,Mian Dheri,027010308,,,,342,274,616,,,
"",Total:,,,,,,651,516,1167,2,2,4
17,"Govt Primary School, Shiekh Choor.",Shiekh Choor,027010304,,,,227,200,427,,,
"",,Shiekh Choor,027010309,,,,244,194,438,,,
"",Total:,,,,,,471,394,865,1,1,2
18,"Govt High School, Dheri Naqarchian.",Chack Mirpur,027010305,,,,46,22,68,,,
"",,"MirpurAlmaroof",027010306,,,,56,35,91,,,
"",,Naqarchian,027010307,,,,434,347,781,,,
"",,Naqarchian,027010310,,,,156,131,287,,,
"",Total:,,,,,,692,535,1227,2,2,4
19,"Govt High School, Jhamrah.",Badaros,027010501,,,,275,227,502,,,
"",,Badaros,027010503,,,,361,295,656,,,
"",,Jabbar,027010507,,,,171,106,277,,,
"",Total:,,,,,,807,628,1435,2,2,4
20,"Govt Primary School, ChechianRukar.",Badaros,027010502,,,,433,363,796,,,
Total:,,,,,,433,363,796,2,1,3,
"Govt Primary School, Jhamrah.",Badaros,027010504,,,,318,270,588,,,,
"",,Badaros,027010505,,,,243,186,429,,,
"",Total:,,,,,,561,456,1017,2,1,3
22,"Govt Primary School, Baghdara.",Baghdara,027010406,,,,368,267,635,,,
"",,Dhoke,027010506,,,,205,140,345,,,
"",Total:,,,,,,573,407,980,2,1,3
23,"Govt Primary School, Kala Katha.",Padarra,027010508,,,,214,155,369,,,
"",,Kala Katha,027010509,,,,199,188,387,,,
"",Total:,,,,,,413,343,756,1,1,2
24,"Govt Girls Primary  School,KohiDara.",Khoi Darra,027010510,,,,405,326,731,,,
"",Total:,,,,,,405,326,731,1,1,2
25,"Govt Primary School, Tar Chatti.",Tar Chatti,027010407,,,,530,364,894,,,
"",Total:,,,,,,530,364,894,2,1,3
26,"Govt Middle School, Amgah.",Amgah,027010408,,,,488,459,947,,,
"",Total:,,,,,,488,459,947,2,1,3
27,"Govt Primary School,Khairbara.(Male)",Khairbara,027010601,,,,649,0,649,,,
"",Bandi,027010603,,,,368,0,368,,,,
Total:,,,,,,1017,0,1017,3,0,3,
Govt Girls Middle School Khair bara (,"Khairbaraemale)",027010601,,,,0,531,531,,,,
"",,Bandi,027010603,,,,0,251,251,,,
"",Total:,,,,,,0,782,782,0,2,2
29,"Govt Primary School,Chamiari.",Chamiari,027010602,,,,684,539,1223,,,
"",Total:,,,,,,684,539,1223,2,2,4
30,"Govt High School, Ghazi Hamlet.",Pipliala,027010604,,,,695,597,1292,,,
"",Total:,,,,,,695,597,1292,2,2,4
31,"Govt High School, Ghazi Hamlet.",Pipliala,027010605,,,,452,390,842,,,
"",Total:,,,,,,452,390,842,2,1,3
32,"Govt Primary School, Pipliala.(Male)",Pipliala,027010606,,,,464,0,464,,,
"",,Pipliala,027010609,,,,535,0,535,,,
"",Total:,,,,,,999,0,999,3,0,3
33,Govt Girls Primary School Pipliala (Fe,"Piplialaale)",027010606,,,,0,342,342,,,
"",,Pipliala,027010609,,,,0,437,437,,,
"",Total:,,,,,,0,779,779,0,2,2
34,"Govt Primary School, Hamlet No.1,Ghazi. (Male)",Gharra,027010607,,,,729,0,729,,,
"",Gharra,027010608,,,,326,0,326,,,,
"",Gharra,027010610,,,,282,0,282,,,,
Total:,,,,,,1337,0,1337,4,0,4,
35,"Govt Girls Primary School No.1,Ghazi Hamlet. (Female)",Gharra,027010607,,,,0,623,623,,,
"",,Gharra,027010608,,,,0,297,297,,,
"",,Gharra,027010610,,,,0,275,275,,,
"",Total:,,,,,,0,1195,1195,0,4,4
36,"Govt High School, Kotehra.",Kotehra,027010401,,,,708,598,1306,,,
"",Total:,,,,,,708,598,1306,2,2,4
37,"Govt Primary School, Kotehra.",Kotehra,027010402,,,,352,281,633,,,
"",,Kotehra,027010403,,,,456,371,827,,,
"",Total:,,,,,,808,652,1460,2,2,4
38,"Govt Middle School,Thali Kot.",Thali Kot,027010404,,,,339,263,602,,,
"",,Thali Kot,027010405,,,,369,320,689,,,
"",Total:,,,,,,708,583,1291,2,1,3
39,"Govt High School, Kundi.",Kundi,027010701,,,,396,343,739,,,
"",Kundi,027010702,,,,459,375,834,,,,
Total:,,,,,,855,718,1573,2,2,4,
"Govt High School, Kundi.",Kundi,027010703,,,,289,263,552,,,,
"",Kundi,027010704,,,,297,277,574,,,,
"",Kundi,027010705,,,,188,174,362,,,,
"",Total:,,,,,,774,714,1488,2,2,4
41,"Govt Primary School, Kundi.",Kundi,027010706,,,,164,127,291,,,
"",,Kundi,027010707,,,,285,279,564,,,
"",,Kundi,027010708,,,,322,305,627,,,
"",Total:,,,,,,771,711,1482,2,2,4
42,"Govt Girls Middle School,UmerKhana.",Umer Khana,027010709,,,,371,340,711,,,
"",,Umer Khana,027010710,,,,288,241,529,,,
"",Total:,,,,,,659,581,1240,2,2,4
43,"Govt High School, Salamkhand.",Salamkhand,027010711,,,,523,525,1048,,,
"",Total:,,,,,,523,525,1048,2,2,4
44,"Govt Primary School, Sirra.",Salamkhand,027010712,,,,555,496,1051,,,
"",Total:,,,,,,555,496,1051,2,2,4
45,"Wapda Boys High School, MainColony Turbela.",Dall,027010801,,,,200,146,346,,,
"",Dall,027010802,,,,91,76,167,,,,
"",Dall,027010803,,,,271,222,493,,,,
Total:,,,,,,562,444,1006,2,1,3,
